artist_name,title,artist_location,release,hotness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
Steve Vai,The Murder Prologue,Carle Place, New York,Sound Theories Vol. I & II,0.543954417055839,0.6457200233360104,0.0,69.90322,0.0,-7.949,2007,169.654,22050,0.0,3,0.051,0,0.143,60.889,4,0.896,TRBDFJX128F92C2847
Russ Morgan,Love Divine_ All Love Excelling,Scranton, PA,Nearer My God To Thee (Digitally Remastered),0.2989467843777619,0.40784999659664595,0.0,138.03057,0.0,-18.339,0,53.713,22050,0.171,10,0.894,1,0.723,124.778,1,0.0,TRBDFRL12903CFD5A1
David Meece,Prelude (Learing To Trust Album Version),,LEARNING TO TRUST,0.3102989963854615,0.4704146136831491,0.0,34.08934,0.0,-23.637,0,129.953,22050,0.212,9,0.541,0,0.621,34.089,4,0.0,TRBDFUH128F14AE5E1
Buckeye Politicians,Ride On The Rhythm,Ohio,Ride On The Rhythm,0.21468239929703406,0.42558468024998697,0.0,370.49424,0.0,-7.549,0,123.69,22050,2.763,6,0.0,0,0.041,362.104,4,1.0,TRBDFLD128F92D076F
Roy Buchanan,C.C. Ryder,Ozark, AR,20th Century Masters: The Millennium Collection: Best Of Roy Buchanan,0.395273631551009,0.6052783033175688,0.0,365.71383,0.0,-8.701,0,110.924,22050,0.279,2,0.634,1,0.677,351.788,3,1.0,TRBDFKG128F4263AAF
Dottie West,Country Girl,McMinnville, TN,RCA Country Legends,0.33506079585209864,0.5079521886392171,0.0,187.53261,0.0,-16.692,0,87.192,22050,2.949,4,0.648,1,0.608,181.441,3,0.596,TRBDFCT128F4285E05
Cam'Ron,I.B.S. (Amended Album Version),Harlem, NY,Killa Season,0.515325300572259,0.8582706777960948,0.0,212.79302,0.0,-6.798,2006,189.294,22050,0.0,8,0.549,1,0.501,202.983,4,1.0,TRBDFMM128F42A63D0
The Mustangs,Moscow Nights,Connecticut,Collections,0.36256359183067294,0.4321364774207179,0.0,160.26077,0.0,-10.444,0,85.538,22050,0.0,4,0.469,0,0.32,153.432,1,0.0,TRBDFPV128F42A072C
Joe Heaney,Red is the Rose,Washington,Say A Song,0.28857861572516413,0.40132798622497184,0.0,194.66404,0.0,-21.085,0,35.604,22050,0.34,1,0.0,1,0.0,189.01,4,0.0,TRBDFWV128F93027EE
First Blood,Execution,San Francisco, CA,Killafornia,0.3888819542043598,0.6623740258876866,0.0,283.48036,0.0,-2.525,2005,160.589,22050,0.0,7,0.304,1,0.4,259.477,3,0.49,TRBDFUU128F92EF5BC
Mariah Carey,Anytime You Need A Friend,New York, New York,The Remixes,0.7870054686892299,0.9349352673982083,0.0,652.40771,0.0,-7.863,1993,121.884,22050,0.258,2,0.508,1,0.499,641.091,4,1.0,TRBDOFA128F427C09D
Candy Lo,Si Lu,,Upclose Candy Lo,0.3425370031626706,0.48446304405210033,0.0,225.77587,0.0,-12.382,0,111.28,22050,0.369,3,0.681,0,0.583,216.961,3,1.0,TRBDOUZ128F9331438
Jacques Ferchit,Ça c'est Paris,,Paris-accordeon,0.19979157586407453,0.2832065529191618,0.0,157.09995,0.0,-8.511,0,125.163,22050,0.0,4,0.279,1,0.36,150.721,4,0.729,TRBDOXZ128F93420F3
Fania All Stars,Peanuts (The Peanut Vendor),,Fania All-Stars - Rhythm Machine,0.36600698521192465,0.5222473402915943,0.0,294.55628,0.0,-9.183,0,93.373,22050,0.171,6,0.479,1,0.705,282.5,4,0.331,TRBDOBL128F933B262
Dimmu Borgir,Broderskapets ring,Oslo, Norway,Stormblåst 2005,0.5996026426495992,0.8260754666985954,0.0,331.04934,0.0,-4.747,1996,90.438,22050,4.638,10,0.035,1,0.21,295.091,3,0.72,TRBDOGI128F4252243
Lupe Fiasco feat. GemStones,Go Baby (feat GemStones) (Explicit Album Version),Chicago, IL,Lupe Fiasco's The Cool,0.5546332305741549,0.9020629269028733,0.0,216.60689,0.0,-5.721,0,200.114,22050,0.0,5,0.466,1,0.475,201.201,3,1.0,TRBDODQ128F423A780
Paul Glazby,The Wickedness,,The Thrasher / The Wickedness,0.35028551221922216,0.5224904505095161,0.0,517.56363,0.0,-7.956,0,147.0,22050,0.0,11,1.0,0,0.684,508.546,4,0.118,TRBDOQA12903CD9C2C
Minnie Riperton,Completeness,,Les Fleurs & Other Favorites (Digitally Remastered),0.3835574697768149,0.6528604657461411,0.0,212.13995,0.0,-11.799,1970,109.474,22050,0.154,10,0.417,0,0.327,198.943,4,0.794,TRBDOMM12903CA0A9B
Las Niñas,Cuento De La Buena Pipa,Mississauga,Ojú,0.28168422732571735,0.4980571227641643,0.0,217.62567,0.0,-7.008,2003,115.584,22050,0.183,8,0.038,0,0.17,217.626,4,0.152,TRBDOEI128F9329AE5
Cristy Lane,God Is The Answer (Footprints In The Sand Album Version),Peoria, IL,Footprints In The Sand,0.3379207502523265,0.4206159723883332,0.0,99.10812,0.0,-10.644,0,108.895,22050,0.0,5,0.907,1,0.877,88.097,4,0.0,TRBDOUZ128F427B43D
Africando All Stars,Mopao,,Mandali,0.34822672969776236,0.5630486888198301,0.0,274.25914,0.0,-8.04,2003,167.677,22050,0.354,0,0.931,1,0.655,269.973,4,0.577,TRBDOAR128F42618B7
Randy Stonehill,Angry Young Men (LP Version),California - LA,Love Beyond Reason,0.32582401925914245,0.5479477085537586,0.0,215.2224,0.0,-13.538,0,137.113,22050,0.0,0,0.255,1,0.253,211.772,5,0.582,TRBDOEW128F1452A7B
Sean Paul,Baby Boy [feat. Beyonce],Jamaica,Dutty Rock,0.6194314223109001,0.8844610520596998,0.0,245.34159,0.0,-7.663,0,91.099,22050,0.252,1,0.008,1,0.23,234.905,4,1.0,TRBDOVF128E0795641
Megadrums,Dasotmori Live,,Coreana,0.06372498646333741,0.3272331914161043,0.0,136.30649,0.0,-26.514,0,122.148,22050,0.0,0,0.536,0,0.508,118.201,5,1.0,TRBDOPG128F425EA69
Handsome Boy Modeling School,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),,White People,0.4108507871165923,0.5870296257980913,0.0,384.70485,0.0,-10.498,2004,118.241,22050,0.0,11,0.474,1,0.543,374.538,4,0.31,TRBDOGK128F42372FD
Lightforce,Right here Waiting,AUSTRALIA,Right here Waiting,0.3496393661592334,0.5384040736922502,0.0,397.26975,0.0,-11.018,0,140.026,22050,0.084,0,0.469,1,0.45,384.029,4,0.416,TRBDOTZ128F422A961
Jeanne Robertson,Perk trip - sleeping in "tubes,,Flat Out Funny - at the Paramount,0.2493203472340653,0.3342834348232057,0.0,486.42567,0.0,-12.33,0,58.47,22050,0.0,7,0.342,1,0.425,486.426,4,0.633,TRBDOOA12903D06D87
Simon Harris,Sample Track 11,,Gimme A Break,0.2076758378001374,0.39076083985338955,0.0,187.16689,0.0,-15.787,0,114.169,22050,1.025,9,0.417,0,0.481,175.525,1,0.0,TRBDHZH128F932F55D
R.L. Burnside,Rollin' and Tumblin',Oxford, MS,First Recordings,0.4666288889016846,0.7011808736075507,0.0,196.88444,0.0,-10.426,2001,107.601,22050,0.345,0,0.326,0,0.306,192.61,1,0.0,TRBDHSQ12903CDB3E8
Rihanna,Good Girl Gone Bad,St Michael, Barbados ,Good Girl Gone Bad: Reloaded,0.9082026192084819,0.9178639058476191,0.0,213.26322,0.0,-6.146,2007,94.987,22050,0.229,5,0.609,0,0.615,205.7,4,1.0,TRBDHKL128F426BE45
Jason & The Scorchers,If Money Talks,,Fervor / Lost & Found,0.41478386309228343,0.500510256360053,0.0,154.8273,0.0,-3.471,1985,175.945,22050,0.131,7,0.868,1,0.727,151.615,4,0.291,TRBDHDP128F422931B
Don Gibson,Evening Prayer,Shelby, North Carolina,I Can't Stop Loving You,0.3796512190020614,0.540750151435823,0.0,148.06159,0.0,-19.002,1959,95.389,22050,0.264,7,0.013,1,0.425,141.485,3,0.287,TRBDHUE128F9317991
Love and Rockets,Sweet Lover Hangover,,Sweet F.A.,0.41440449527152995,0.6347850127948855,0.0,311.19628,0.0,-9.356,1996,97.036,22050,0.0,5,0.774,1,0.674,286.912,4,1.0,TRBDHUR128F423EC48
DMZ,He's Waitin',Boston, MA,Live At The Rat,0.3272589773628203,0.46999196321207876,0.0,178.96444,0.0,-8.007,0,156.616,22050,0.0,7,0.007,1,0.184,178.964,4,0.192,TRBDHUD128F934B032
Billy Walker,Thank You For Calling,Ralls, TX,20 Greatest Hits,0.29718094438764303,0.4481115638037412,0.0,133.56363,0.0,-32.887,0,78.902,22050,0.221,0,0.41,1,0.57,130.868,3,1.0,TRBDHZE12903CAACBF
Daywind Studio Musicians,I Must Tell Somebody,Minnesota,Southern Gospel Classics Vol. 4,0.34678104189114095,0.43746358594754686,0.0,219.48036,0.0,-12.911,0,129.956,22050,0.263,10,0.312,1,0.262,211.081,4,0.262,TRBDHQD128F421E9B0
The Mystic Moods Orchestra,Gay Ranchero,,Mexican Trip,0.16979703260637394,0.32442221675811933,0.0,147.33016,0.0,-21.437,1967,124.508,22050,3.129,0,0.894,1,0.479,147.33,4,0.835,TRBDHYG12903CE49CC
Sister Rosetta Tharpe,Shine For Jesus,Cotton Plant, AR,Never Alone,0.36035044785399334,0.553104832920521,0.0,116.45342,0.0,-21.623,0,97.519,22050,0.118,0,0.75,1,0.692,109.581,4,0.586,TRBDHSQ128F933E21F
Jessie Lee Miller,Hard To Admit,Texas,Waiting,0.0,0.5285096781804877,0.0,142.21016,0.0,-15.344,0,125.217,22050,0.0,2,0.495,1,0.544,129.858,4,0.473,TRBDHMR128F92F24C3
Max Steiner,Laurie And Martin,Vienna, Austria,The Searchers - Original Film Soundtrack,0.35549113602485716,0.471894875514916,0.0,51.48689,0.0,-15.993,0,64.798,22050,0.138,9,0.578,1,0.422,51.487,1,0.0,TRBDHQV128F4229B78
Denise Ho,Mi Ni Yu Wo,,The Best Of HOCC,0.37363913109573194,0.4727909971051071,0.0,239.41179,0.0,-2.572,0,147.97,22050,0.45,7,0.537,1,0.557,232.287,4,0.0,TRBDHCG128F4267BB6
Cookies,Yi Ji Ji Zhong,,Cookies 11 Fire Concert Live,0.3128277665798783,0.47880444526969634,0.0,200.41098,0.0,-7.759,0,84.977,22050,0.0,5,0.686,1,0.403,200.411,4,1.0,TRBDHEO128F4268697
Badmarsh & Shri,Bang,,Signs,0.40203385602278635,0.5634215630969017,0.0,263.31383,0.0,-6.715,2001,87.327,22050,3.558,6,0.432,1,0.586,263.314,3,1.0,TRBDMJP128F146E512
Los Fabulosos Cadillacs,Todas Las Cosas Que Ella Me Dió,Buenos Aires.,El Satanico Dr.Cadillac,0.5217266477912379,0.7740371421614921,0.0,219.68934,0.0,-10.768,0,161.176,22050,0.345,0,0.57,1,0.681,209.548,1,0.0,TRBDMRW128F933A391
Jason Mraz,Coyotes (Album Version),,We Sing.  We Dance.  We Steal Things.,0.7553347844368581,0.8429721082595102,0.0,218.22649,0.0,-8.485,0,133.3,22050,0.467,5,0.75,0,0.744,209.374,5,0.906,TRBDMWS128F423A021
Roger Creager,The Everclear Song,,Brewed In Texas,0.4415590825137195,0.6745194565725025,0.0,239.20281,0.0,-11.084,1998,115.304,22050,0.623,7,0.989,1,0.168,233.848,4,0.917,TRBDMCC128F9358267
Session Americana,Ice Cream Man,United States,Beer Town: The Table Top Collective Vol. 3,0.0,0.44443724904294046,0.0,210.31138,0.0,-8.761,2007,141.872,22050,0.223,7,0.729,1,0.683,204.249,1,0.0,TRBDMZP128F93499E4
Selena,El Chico Del Apartamento 512,Texas,Todos Mis Exitos Vol. 2,0.5458659170701919,0.7483207030670265,0.0,207.93424,0.0,-4.8,0,101.947,22050,0.293,10,0.283,0,0.395,201.996,4,0.633,TRBDMFL128F145F691
Los Iracundos,No Se Lo Que Me Da,,Discografia Completa Vol. 10,0.37747250731152715,0.49019363397840465,0.0,159.08526,0.0,-6.856,0,115.616,22050,0.082,6,0.585,1,0.337,154.686,4,1.0,TRBDMWS12903D11F36
Poncho Sanchez,Going Back To New Orleans,Laredo, TX,Latin Spirits,0.37355239101415616,0.5772285027779873,0.0,282.20036,0.0,-7.151,2001,198.855,22050,0.119,2,0.389,1,0.403,278.982,7,0.441,TRBDMVQ128F9327FBD
Donna Fargo,Superman,Mount Airy, NC,100 #1 Country Hits,0.40262779292718825,0.496043251826968,0.0,149.62893,0.0,-9.838,1999,202.358,22050,0.148,11,0.849,1,0.677,145.502,4,0.0,TRBDMAU128F935960B
The Game,Desperados,,West Coast Resurrection,0.599859524967033,0.927985930523823,0.0,264.09751,0.0,-4.762,0,74.697,22050,0.0,8,0.642,1,0.551,257.144,3,0.849,TRBDMJK128F4221E31
Clannad,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),Ireland,An Diolaim,0.45576904042948735,0.6846275539188404,0.0,249.5473,0.0,-18.969,0,96.683,22050,0.195,7,0.441,1,0.526,238.19,1,0.365,TRBDMNQ128F92DE877
System of a Down,Streamline,Los Angeles, CA,Steal This Album!,0.5879166787876919,0.9099575227418693,0.0,217.59955,0.0,-3.955,2001,130.867,22050,6.676,0,0.05,1,0.345,208.805,4,0.382,TRBDMDS128F930B8F1
Kristine W.,Fly Again (The Scumfrog Radio Edit),Pasco, WA,Fly Again Remixes,0.4078984664579443,0.620379479284656,0.0,239.80363,0.0,-4.554,0,131.909,22050,1.001,8,0.731,0,0.63,226.29,4,0.73,TRBDMBY12903CE84AF
Phil Collins,One More Night,Chiswick, London, England,Hits,0.5783016335967479,0.6559214175882668,0.0,285.98812,0.0,-11.341,1985,136.32,22050,0.328,3,0.997,1,0.936,275.749,4,0.903,TRBDMIN128F147FCBB
Eason Chan,Fang Bu Sheng Fang,,Get A Life,0.3952176870494936,0.5552772243406455,0.0,275.59138,0.0,-12.034,0,72.882,22050,0.0,0,0.457,1,0.619,260.36,4,0.283,TRBDJWK128F92F355D
Kill The Client,Dog Tagged,Dallas TX,Cleptocracey,0.4645470225157097,0.5877685882096468,0.0,57.18159,0.0,-2.541,2008,138.207,22050,0.0,8,0.591,0,0.419,57.182,1,0.0,TRBDJNN12903D05054
Nicolas Bacchus,Peter Pan (j'veux pas être jeune) [feat. Les Pistons Flingueurs],,À table (Chansons bleues ou à poing),0.08999872434630793,0.34092589888196445,0.0,178.15465,0.0,-7.929,0,143.061,22050,0.278,5,0.331,1,0.288,174.852,1,0.0,TRBDJGV12903D0139B
Iggy Pop,5 Foot 1,Muskegon, MI,Heroin Hates You,0.5735545435144068,0.7890184885219758,0.0,300.77342,0.0,-11.44,1990,87.679,22050,0.0,2,0.714,1,0.667,300.773,4,0.877,TRBDJUT128F9352FB1
James Last,Games That Lovers Play,Bremen, Germany,Welthits In Gold,0.38065635952956267,0.6018919753027975,0.0,260.12689,0.0,-13.382,1967,167.832,22050,6.711,2,0.869,1,0.669,242.875,4,0.902,TRBDJUQ128F148C4A5
Poptart Monkeys,Butterflies,Harrisburg, PA,Happily Never After,0.373282313216811,0.5632405474233795,0.0,212.32281,0.0,-6.005,0,119.991,22050,0.102,1,0.734,1,0.816,202.664,4,1.0,TRBDJHF128EF35793D
Lil Boosie & Webbie,Baby Momma (Chopped & Screwed Version),,Gangsta Musik,0.5358910429591184,0.5964418981135212,0.0,354.16771,0.0,-10.069,0,130.103,22050,0.0,1,0.47,0,0.481,354.168,4,0.931,TRBDJTR128F42A6A28
John Sebastian,Wagoner's Lad,Leeds,Song Of The Hills: Appalachian Classics,0.34128872330078414,0.5187439585798745,0.0,225.14893,0.0,-13.247,0,158.429,22050,0.0,7,0.798,1,0.995,217.832,3,0.227,TRBDJNO128F9308DA0
Melissa Auf der Maur,The Key,,Out Of Our Minds,0.36681613379183026,0.5699888892338775,0.0,232.6722,0.0,-6.413,2010,121.983,22050,5.114,4,0.026,1,0.275,227.724,4,1.0,TRBDJNF12903CE6967
Willie Colon,Guajira Y Ven,New York, NY [The Bronx],Salsa Legende - Best of Willie Colon,0.519120079762355,0.621629435824529,0.0,250.06975,0.0,-7.818,2001,128.444,22050,0.121,0,0.58,0,0.467,233.784,1,0.0,TRBDJWO128F427218D
Arthur Fiedler,Doctrines,Boston, MA,Strauss Family Waltzes,0.3794914243468252,0.427298292643884,0.0,496.1171,0.0,-17.73,0,95.234,22050,8.249,0,0.217,1,0.418,490.359,3,0.977,TRBDJAE12903CAD5EC
The Primitives,Never Tell,Oxford, England,Pure,0.3874181952065967,0.5945365095722287,0.0,172.93016,0.0,-10.592,0,99.752,22050,0.0,2,0.675,1,0.377,161.361,4,0.859,TRBDCAB128F92F7EE4
AUDIO.3,SPONT.AN,,Delta Music sessions,0.21807658927198664,0.24573062155777617,0.0,241.44934,0.0,-10.03,0,92.974,22050,2.038,7,0.335,1,0.37,235.497,4,0.994,TRBDCRQ128F422C232
John Wesley,Chasing Monsters,Brandon,Chasing Monsters,0.45278947675222264,0.5605579839038146,0.0,270.31465,0.0,-8.098,0,147.932,22050,0.474,4,0.566,0,0.545,259.111,4,0.587,TRBDCPM128F9331795
The Chico Hamilton Quintet,Night Beat,,Sweet Smell Of Success,0.2788650405012439,0.41008203986183206,0.0,140.19873,0.0,-17.169,0,65.019,22050,0.388,2,0.324,0,0.559,132.638,1,0.0,TRBDCPY128F424C367
The Pharcyde,Passin' Me By,Los Angeles, CA,Bizarre Ride II,0.4914688816374959,0.756063870842891,0.0,303.46404,0.0,-6.125,1993,69.573,22050,0.067,6,0.637,1,0.522,299.892,3,0.334,TRBDCAH128EF362D31
Fleet Foxes,English House,PHILADELPHIA, Pennsylvania,Sun Giant,0.5476090330976463,0.7862120591541235,0.0,281.18159,0.0,-10.67,2008,196.022,22050,0.072,8,0.408,1,0.376,259.738,4,0.574,TRBDDKF128F426BF7B
Gustavo Cerati,Médium,,Ahí Vamos,0.42978028579125227,0.6949834090734855,0.0,333.19138,0.0,-6.996,2006,196.429,22050,0.0,5,0.775,1,0.594,316.534,4,0.66,TRBDDMU128F9350474
Andraé Crouch & Solid Gospel,My Tribute (to God Be The Glory),Pacoima, CA,Gospel Around The World,0.40146205320734124,0.45240058187088594,0.0,272.79628,0.0,-8.858,0,107.371,22050,0.925,10,0.598,1,0.56,260.04,3,0.896,TRBDDTD12903CA7AA9
Pedro Garcia & His Del Prado Orchestra,Policias Y Ladrones,,Cha Cha Cha - Volume 3,0.0,0.040619277429810856,0.0,190.37995,0.0,-7.057,0,125.802,22050,0.0,5,0.312,1,0.376,190.38,4,0.0,TRBDDCT12903CEF57E
Asleep At The Wheel,Hot Rod Lincoln,Paw Paw, WV,House Of Blue Lights,0.4610230157261765,0.6042595598579541,0.0,399.04608,0.0,-12.712,1988,123.401,22050,0.235,11,0.699,0,0.461,391.262,5,0.619,TRBDDRB12903D133C5
Lauren Wood,But You Are,California - LA,Lauren Wood,0.38347032753511867,0.49191077140417266,0.0,207.20281,0.0,-5.02,0,119.057,22050,0.2,11,0.354,1,0.426,203.088,4,1.0,TRBDDET12903CBD912
Soilent Green,Pretty Smiles & Shattered Teeth,New Orleans, LA,Confrontation,0.44234844848420407,0.460409667072096,0.0,278.96118,0.0,-5.682,0,175.781,22050,0.0,10,0.323,0,0.351,274.75,4,0.0,TRBDDTT128F4291192
Elliot Smith,Angeles,,Audiovisual Couture Vol.1 by DJ koweSix,0.0,0.0,0.0,175.82975,0.0,-14.832,0,118.454,22050,7.628,7,0.802,1,0.81,167.874,4,0.746,TRBDDQF12903CB309A
The Smashing Pumpkins,Soot and Stars,Chicago, IL,Rarities & B-Sides,0.6472247237795797,0.8879204501926365,0.0,399.98649,0.0,-9.272,2001,66.41,22050,0.14,7,0.737,1,0.682,389.555,4,1.0,TRBDVJF128E078894B
A-Mei,Intro,,Star Live Concert,0.36724376615480964,0.5378441563336069,0.0,71.88853,0.0,-12.015,2008,120.232,22050,0.154,1,0.089,1,0.439,71.889,4,0.782,TRBDVCW128F427C875
MC5,Future/Now (LP Version),Lincoln Park, MI,High Time,0.4514660603634324,0.6548608223430427,0.0,381.30893,0.0,-11.996,1971,171.944,22050,7.425,2,0.5,0,0.542,369.905,7,0.57,TRBDVLN128E078C6FB
Joe Turner / Pee Wee Crayton / Sonny Stitt,Piney Brown (K.C.),Mississippi,Everyday I Have The Blues,0.3645865754085436,0.4736241237475465,0.0,459.93751,0.0,-14.8,0,105.142,22050,0.16,0,0.506,1,0.566,451.802,3,0.997,TRBDVPR128F9313EF3
Rising Lion,Jah Keep Us There,Florida,New Day,0.3071077698125448,0.4945870774232017,0.0,258.2722,0.0,-11.599,0,105.027,22050,0.0,9,0.431,1,0.539,254.189,4,1.0,TRBDVTP12903CD152B
Xzibit,Carry The Weight,Los Angeles CA,At The Speed Of Life,0.5502122435716671,0.7475565811197784,0.0,252.99546,0.0,-11.672,1996,90.998,22050,0.0,8,0.502,0,0.378,236.606,4,0.983,TRBDVVT128F4279D11
Les Witches,Cupareree or Graysinn,,Fortune My Foe,0.23511889118152332,0.4213959728893092,0.0,162.61179,0.0,-19.345,0,39.899,22050,0.177,0,0.0,0,0.0,162.612,4,0.0,TRBDVWE128F92F930A
Janitor Joe,Voucher,,Big Metal Birds,0.36278294075354944,0.47001240256629634,0.0,122.72281,0.0,-12.663,1993,66.932,22050,0.351,9,0.597,0,0.381,119.757,1,0.0,TRBDVBK128F4263798
Roy Buchanan,Chowbay,Ozark, AR,Malagueña,0.395273631551009,0.6052783033175688,0.0,179.93098,0.0,-14.84,0,77.806,22050,0.351,3,0.026,1,0.433,171.741,7,0.856,TRBDVFB128F9339FCC
Dynamite Deluxe,Eimsbush bis 0711,Germany,Hamburg City Heftig Vol.1,0.41483494074327226,0.6334023422021283,0.0,152.92036,0.0,-7.132,2000,152.343,22050,0.0,11,0.823,1,0.587,149.728,4,0.782,TRBDVVN128F4285CC6
Dickies,Pretty Please Me,,Stukas Over Disneyland,0.4295471219904627,0.5063079658775811,0.0,216.94649,0.0,-9.181,0,94.0,22050,0.131,11,0.527,0,0.606,209.914,4,0.581,TRBDVZL128F92F579F
Twila Paris,Perfect Peace,,Ultimate Collection: Lullabies,0.40123912170697235,0.5599014383805133,0.0,202.70975,0.0,-11.051,2001,101.998,22050,0.514,3,0.692,1,0.784,192.795,3,0.416,TRBDQHA128F426EB28
Gustavo Santaolalla,The Blinding Sun,Buenos Aires, Argentina,Babel - Music From And Inspired By The Motion Picture,0.40662621742204,0.6439825914925877,0.0,117.18485,0.0,-13.505,2006,90.463,22050,0.148,2,0.267,1,0.295,110.254,3,1.0,TRBDQUL128F14933F1
Missy Higgins,Ten Days (Album Version),Melbourne, Australia,The Sound Of White - U.S. Version,0.4963514086051873,0.7708726497375289,0.0,225.14893,0.0,-7.041,0,92.761,22050,0.0,5,0.295,1,0.367,213.833,4,0.197,TRBDQLL128E078B757
Cabas,Machuca,,Contacto,0.39741466337671016,0.6062679269420722,0.0,284.31628,0.0,-6.359,0,106.361,22050,0.0,4,0.653,0,0.592,276.474,3,1.0,TRBDQVN128F425CF6D
UKW,Einmal reich,,Ultrakurzwelle,0.3250229328452235,0.47012407514783316,0.0,249.57342,0.0,-7.066,0,162.006,22050,0.0,0,0.475,1,0.517,245.545,4,0.454,TRBDQYQ128F93214CB
Daler Mehndi;Chitra,Rang De Basanti,,Rang De Basanti,0.3501827320103768,0.36937303315848574,0.0,363.80689,0.0,-7.403,0,105.026,22050,0.595,7,0.417,0,0.402,358.516,4,0.692,TRBDQUF128F42AE54C
Russ Morgan,Do You Ever Think Of Me,Scranton, PA,Russ Morgan At Catalina (Digitally Remastered),0.2989467843777619,0.40784999659664595,0.0,149.002,0.0,-11.658,0,84.818,22050,0.07,5,0.642,0,0.449,144.55,4,0.226,TRBDQAX12903CFD642
Otis Spann,Half Ain't Been Told,Jackson, MS,Walking The Blues,0.36868937254805195,0.5344643522287597,0.0,283.29751,0.0,-15.029,1989,113.838,22050,0.351,9,0.658,0,0.548,261.428,3,0.891,TRBDQIR12903CF0C9C
Tha Liks,Yo Mouth (Skit),,X.O. Experience,0.0,0.536655656311645,0.0,33.09669,0.0,-11.443,2001,156.021,22050,0.125,3,0.545,0,0.528,33.097,5,0.381,TRBDXOG128F427031F
Michael Jackson,Heaven Can Wait,,Invincible,0.7665454507572961,0.8665203198102411,0.0,289.38404,0.0,-3.573,2001,117.362,22050,0.874,11,0.476,1,0.475,276.085,4,1.0,TRBDXIM128F427ABDA
Sub Focus,Follow The Light (Radio Edit),,Rock It,0.5155975677296426,0.7378938716589328,0.0,214.83057,0.0,-7.016,2009,86.991,22050,0.0,8,0.038,1,0.477,207.656,4,0.378,TRBDXIX128F93256CB
Egberto Gismonti,Carta De Amor,,Sanfona,0.39762053508106665,0.5587585560511272,0.0,1.2273,0.0,-29.106,1981,0.0,22050,0.0,0,0.0,1,0.0,1.227,3,0.0,TRBDXOD128F422C47B
Margaret Becker,Sweet Suffering Christ,,Coram Deo II: People Of Praise,0.4041576710256122,0.5419177370104618,0.0,242.12853,0.0,-16.69,1993,110.828,22050,0.351,4,0.242,0,0.293,229.129,3,0.725,TRBDXQL128F424392E
Busta Rhymes,When Disaster Strikes (Explicit LP Version),East Flatbush, Brooklyn, NY,When Disaster Strikes,0.5396443124242588,0.8098280918397787,0.0,205.00853,0.0,-8.165,0,100.44,22050,0.0,10,0.593,0,0.514,192.11,4,0.804,TRBDXVN128F42334DD
Thomas Dolby,Dissidents (The Search For Truth Part 1) (2009 Digital Remaster),Cairo, Egypt,The Flat Earth (Collector's Edition),0.3842305629725106,0.6413540809343606,0.0,437.31546,0.0,-12.948,0,69.114,22050,0.49,11,0.065,1,0.305,431.81,5,1.0,TRBDXKI128F9325211
Taal,Noises,,Mister Green,0.35329028976873145,0.4125446299311757,0.0,17.73669,0.0,-38.148,2000,219.569,22050,0.09,0,0.007,1,0.171,17.737,4,0.0,TRBDXLZ12903CC8988
Theodore Shapiro,The Big Stall,,Fun With Dick And Jane,0.33126049430409904,0.4283248207145533,0.0,82.31138,0.0,-15.409,2006,124.894,22050,2.107,0,0.0,1,0.253,82.311,4,0.551,TRBDXDO128F14A1CD1
Baroness,Wanderlust,,The Red Album,0.4711267145212444,0.7390992817501216,0.0,269.71383,0.0,-6.013,2007,162.019,22050,0.0,0,0.621,0,0.664,257.637,1,0.0,TRBDEXM128F4291A7F
Murderdolls,Kill Miss America (Album Version),HOLLYWOOD, California,Beyond The Valley Of The Murderdolls,0.43632993386586194,0.6559953454545084,0.0,147.51302,0.0,-4.063,2002,195.317,22050,0.09,9,0.198,1,0.313,143.935,1,0.0,TRBDEKV128F426BDAF
Joe McBride,Like A Star,,Lookin' For A Change,0.33894696915778594,0.49244072824952,0.0,309.39383,0.0,-13.896,0,105.882,22050,0.096,9,0.491,0,0.375,306.579,7,1.0,TRBDEXK128F9338916
Juan Carmona,Pa'lla pa'ca,,Borboreo,0.3126785596305983,0.4109128807304758,0.0,233.84771,0.0,-9.07,0,91.479,22050,0.961,7,0.292,1,0.473,228.072,7,0.651,TRBDEMV12903CE48C6
Bone Thugs-N-Harmony,2 Glocks,Cleveland, OH,BTNHRESURRECTION,0.5551383219226409,0.8159234203436856,0.0,266.05669,0.0,-5.827,2000,187.958,22050,0.168,4,0.199,1,0.222,262.705,4,0.442,TRBDENB128F42B7798
Human Disease,Gold Flames Of Angels,,Our Flesh Deception,0.2967921539425625,0.41922886928735503,0.0,190.79791,0.0,-6.066,2004,140.052,22050,0.0,9,0.908,0,0.728,181.0,4,0.725,TRBDETQ128F14B0CDD
Owsley,Zavelow House (Album Version),Tennessee,Owsley,0.3804946211294025,0.5083599025668306,0.0,221.77914,0.0,-4.23,1999,133.125,22050,0.083,7,0.334,1,0.463,218.593,4,0.417,TRBDENV12903CC4FDA
